sourced_precinct_id,vf_precinct_id,sourced_county,vf_precinct_county,sourced_precinct_name,vf_precinct_name,sourced_precinct_number,vf_precinct_code,sourced_ward,vf_precinct_ward,vf_precinct_count,polling_location_ids
330550016,22633,KOOTENAI,KOOTENAI,44,Kootenai - 44,44,44,,,450,440550012
330550063,22629,KOOTENAI,KOOTENAI,9,Kootenai - 09,9,9,,,839,440550051
330550041,22141,KOOTENAI,KOOTENAI,17,Kootenai - 17,17,17,,,462,440550032
330550031,22292,KOOTENAI,KOOTENAI,41,Kootenai - 41,41,41,,,574,440550023
330550003,22588,KOOTENAI,KOOTENAI,68,Kootenai - 68,68,68,,,443,440550003
330550023,22450,KOOTENAI,KOOTENAI,39,Kootenai - 39,39,39,,,1050,440550018
330550048,22626,KOOTENAI,KOOTENAI,37,Kootenai - 37,37,37,,,457,440550039
330570003,22662,LATAH,LATAH,21GEN,Genesee 21,21GEN,21GEN,,,491,440570003
330570001,22577,LATAH,LATAH,32BOV,Bovill 32,32BOV,32BOV,,,93,440570001
330570002,22836,LATAH,LATAH,19DEA,Deary 19,19DEA,19DEA,,,421,440570002
330570018,2264,LATAH,LATAH,04MOS,Moscow 04,04MOS,04MOS,,,436,440570012
330570038,22830,LATAH,LATAH,30VIO,Viola 30,30VIO,30VIO,,,192,440570022
330570006,22673,LATAH,LATAH,24KEN,Kendrick 24,24KEN,24KEN,,,203,440570006
330570033,22676,LATAH,LATAH,31COR,Cora 31,31COR,31COR,,,116,440570017
330570020,227,LATAH,LATAH,06MOS,Moscow 06,06MOS,06MOS,,,531,440570012
330570017,2266,LATAH,LATAH,03MOS,Moscow 03,03MOS,03MOS,,,480,440570012
330570028,2297,LATAH,LATAH,17MOS,Moscow 17,17MOS,17MOS,,,498,440570012
330570015,2287,LATAH,LATAH,16MOS,Moscow 16,16MOS,16MOS,,,443,440570011
330570014,22296,LATAH,LATAH,13MOS,Moscow 13,13MOS,13MOS,,,337,440570011
330570012,2265,LATAH,LATAH,02MOS,Moscow 02,02MOS,02MOS,,,565,440570011
330570013,22399,LATAH,LATAH,08MOS,Moscow 08,08MOS,08MOS,,,139,440570011
330570026,22169,LATAH,LATAH,14MOS,Moscow 14,14MOS,14MOS,,,498,440570012
330570022,22295,LATAH,LATAH,09MOS,Moscow 09,09MOS,09MOS,,,393,440570012
330570019,22384,LATAH,LATAH,05MOS,Moscow 05,05MOS,05MOS,,,424,440570012
330570016,22175,LATAH,LATAH,18MOS,Moscow 18,18MOS,18MOS,,,447,440570011
330570027,22408,LATAH,LATAH,15MOS,Moscow 15,15MOS,15MOS,,,415,440570012
330570035,22826,LATAH,LATAH,26PAL,Palouse 26,26PAL,26PAL,,,153,440570019
330570011,22754,LATAH,LATAH,01MOS,Moscow 01,01MOS,01MOS,,,78,440570011
330570005,22601,LATAH,LATAH,23JUL,Juliaetta 23,23JUL,23JUL,,,229,440570005
330570025,22564,LATAH,LATAH,12MOS,Moscow 12,12MOS,12MOS,,,508,440570012
330570021,22226,LATAH,LATAH,07MOS,Moscow 07,07MOS,07MOS,,,601,440570012
330570036,22747,LATAH,LATAH,28PRI,Princeton 28,28PRI,28PRI,,,220,440570020
330570024,2298,LATAH,LATAH,11MOS,Moscow 11,11MOS,11MOS,,,490,440570012
330570037,2273,LATAH,LATAH,29TRO,Troy 29,29TRO,29TRO,,,634,440570021
330570023,22293,LATAH,LATAH,10MOS,Moscow 10,10MOS,10MOS,,,445,440570012
330570004,22898,LATAH,LATAH,22HAR,Harvard 22,22HAR,22HAR,,,119,440570004
330570034,22704,LATAH,LATAH,27POT,Potlatch 27,27POT,27POT,,,453,440570018
330570029,22921,LATAH,LATAH,20FAR,Farmington 20,20FAR,20FAR,,,14,440570013
330570030,22677,LATAH,LATAH,25LIN,Linden 25,25LIN,25LIN,,,40,440570014
330590007,22508,LEMHI,LEMHI,2,Depot,2,2,,,599,440590007
330590005,22515,LEMHI,LEMHI,3,Brooklyn,3,3,,,893,440590005
330590002,22509,LEMHI,LEMHI,7,Pahsimeroi,7,7,,,45,440590002
330590006,22809,LEMHI,LEMHI,6,Iron Creek,6,6,,,123,440590006
330590004,22114,LEMHI,LEMHI,1,Salmon,1,1,,,720,440590004
330590009,22719,LEMHI,LEMHI,8,Lemhi,8,8,,,153,440590009
330590001,22769,LEMHI,LEMHI,9,Junction,9,9,,,111,440590001
330590008,22917,LEMHI,LEMHI,5,Mineral Hill,5,5,,,26,440590008
330590003,22884,LEMHI,LEMHI,4,North Fork,4,4,,,185,440590003
330610008,22873,LEWIS,LEWIS,5,Winchester,5,5,,,177,440610008
330610003,22838,LEWIS,LEWIS,3,E Kamiah,3,3,,,113,440610003
330610004,22866,LEWIS,LEWIS,1,Nez Perce,1,1,,,237,440610004
330610006,22900,LEWIS,LEWIS,6,Reubens,6,6,,,25,440610006
330610002,22740,LEWIS,LEWIS,2,W Kamiah,2,2,,,343,440610002
330610001,22757,LEWIS,LEWIS,4,Craigmont,4,4,,,233,440610001
330610005,22888,LEWIS,LEWIS,7,Mohler,7,7,,,25,440610005
330610007,22920,LEWIS,LEWIS,8,Slickpoo,8,8,,,4,440610007
330630006,22723,LINCOLN,LINCOLN,3,3 Shoshone,3,3,,,228,440630005
330630001,22842,LINCOLN,LINCOLN,4,4 Richfield,4,4,,,286,440630001
330630003,22716,LINCOLN,LINCOLN,1,1 Shoshone,1,1,,,228,440630003
330630005,22845,LINCOLN,LINCOLN,6,6 Kimama,6,6,,,13,440630004
330630002,22718,LINCOLN,LINCOLN,5,5 Dietrich,5,5,,,181,440630002
330630004,22797,LINCOLN,LINCOLN,2,2 Shoshone,2,2,,,250,440630003
330650008,22217,MADISON,MADISON,16,Madison - 016,16,16,,,472,440650008
330650003,22344,MADISON,MADISON,2,Madison - 002,2,2,,,469,440650003
330650015,22602,MADISON,MADISON,12,Madison - 012,12,12,,,220,440650014
330650018,22250,MADISON,MADISON,5,Madison - 005,5,5,,,576,440650017
330650004,22463,MADISON,MADISON,13,Madison - 013,13,13,,,235,440650004
330650013,22773,MADISON,MADISON,4,Madison - 004,4,4,,,200,440650013
330650012,22387,MADISON,MADISON,11,Madison - 011,11,11,,,240,440650012
330650019,22775,MADISON,MADISON,6,Madison - 006,6,6,,,432,440650018
330650002,22373,MADISON,MADISON,19,Madison - 019,19,19,,,323,440650002
330650011,22772,MADISON,MADISON,1,Madison - 001,1,1,,,161,440650011
330650005,22372,MADISON,MADISON,14,Madison - 014,14,14,,,314,440650005
330650016,22446,MADISON,MADISON,18,Madison - 018,18,18,,,356,440650015
330650020,22777,MADISON,MADISON,17,Madison - 017,17,17,,,137,440650019
330650006,22768,MADISON,MADISON,3,Madison - 003,3,3,,,479,440650006
330650010,22374,MADISON,MADISON,15,Madison - 015,15,15,,,452,440650010
330650001,22359,MADISON,MADISON,7,Madison - 007,7,7,,,556,440650001
330650014,22386,MADISON,MADISON,10,Madison - 010,10,10,,,235,440650014
330650007,22428,MADISON,MADISON,9,Madison - 009,9,9,,,758,440650007
330650017,22486,MADISON,MADISON,8,Madison - 008,8,8,,,350,440650016
330670002,22467,MINIDOKA,MINIDOKA,2,Emerson,2,2,,,513,440670002
330670006,22765,MINIDOKA,MINIDOKA,6,Pioneer,6,6,,,443,440670006
330670004,22812,MINIDOKA,MINIDOKA,4,Heyburn #2,4,4,,,505,440670004
330670011,22427,MINIDOKA,MINIDOKA,11,Rupert #5,11,11,,,337,440670011
330670001,22715,MINIDOKA,MINIDOKA,1,Acequia,1,1,,,351,440670001
330670010,22511,MINIDOKA,MINIDOKA,10,Rupert #4,10,10,,,395,440670010
330670005,22717,MINIDOKA,MINIDOKA,5,Paul,5,5,,,455,440670005
330670007,22729,MINIDOKA,MINIDOKA,7,Rupert #1,7,7,,,345,440670007
330670008,22815,MINIDOKA,MINIDOKA,8,Rupert #2,8,8,,,412,440670008
330670009,22746,MINIDOKA,MINIDOKA,9,Rupert #3,9,9,,,272,440670009
330670003,22518,MINIDOKA,MINIDOKA,3,Heyburn #1,3,3,,,469,440670003
330690027,22875,NEZ PERCE,NEZ PERCE,25,Nez Perce - 25,25,25,,,322,440690010
330690026,22579,NEZ PERCE,NEZ PERCE,22,Nez Perce - 22,22,22,,,490,440690010
330690029,22570,NEZ PERCE,NEZ PERCE,9,Nez Perce - 09,9,9,,,521,440690011
330690006,22589,NEZ PERCE,NEZ PERCE,28,Nez Perce - 28,28,28,,,207,440690005
330690004,22877,NEZ PERCE,NEZ PERCE,32,Nez Perce - 32,32,32,,,106,440690003
330690011,22649,NEZ PERCE,NEZ PERCE,4,Nez Perce - 04,4,4,,,389,440690008
330690023,22139,NEZ PERCE,NEZ PERCE,19,Nez Perce - 19,19,19,,,451,440690010
330690003,22113,NEZ PERCE,NEZ PERCE,26,Nez Perce - 26,26,26,,,578,440690003
330690020,2284,NEZ PERCE,NEZ PERCE,16,Nez Perce - 16,16,16,,,401,440690010
330690030,22532,NEZ PERCE,NEZ PERCE,3,Nez Perce - 03,3,3,,,518,440690012
330690005,22648,NEZ PERCE,NEZ PERCE,30,Nez Perce - 30,30,30,,,98,440690004
330690001,22762,NEZ PERCE,NEZ PERCE,31,Nez Perce - 31,31,31,,,243,440690001
330690019,22445,NEZ PERCE,NEZ PERCE,15,Nez Perce - 15,15,15,,,343,440690010
330690016,22678,NEZ PERCE,NEZ PERCE,12,Nez Perce - 12,12,12,,,240,440690010
330690031,22462,NEZ PERCE,NEZ PERCE,8,Nez Perce - 08,8,8,,,510,440690013
330690032,22829,NEZ PERCE,NEZ PERCE,29,Nez Perce - 29,29,29,,,138,440690014
330690008,22118,NEZ PERCE,NEZ PERCE,2,Nez Perce - 02,2,2,,,433,440690006
330690021,22146,NEZ PERCE,NEZ PERCE,17,Nez Perce - 17,17,17,,,458,440690010
330690014,22122,NEZ PERCE,NEZ PERCE,10,Nez Perce - 10,10,10,,,311,440690010
330690015,22663,NEZ PERCE,NEZ PERCE,11,Nez Perce - 11,11,11,,,490,440690010
330690002,22650,NEZ PERCE,NEZ PERCE,27,Nez Perce - 27,27,27,,,129,440690002
330690010,22637,NEZ PERCE,NEZ PERCE,6,Nez Perce - 06,6,6,,,527,440690007
330690028,22850,NEZ PERCE,NEZ PERCE,5,Nez Perce - 05,5,5,,,328,440690011
330690018,2286,NEZ PERCE,NEZ PERCE,14,Nez Perce - 14,14,14,,,410,440690010
330690025,22591,NEZ PERCE,NEZ PERCE,21,Nez Perce - 21,21,21,,,528,440690010
330690009,22665,NEZ PERCE,NEZ PERCE,24,Nez Perce - 24,24,24,,,386,440690006
330690012,22730,NEZ PERCE,NEZ PERCE,7,Nez Perce - 07,7,7,,,313,440690008
330690013,22911,NEZ PERCE,NEZ PERCE,23,Nez Perce - 23,23,23,,,49,440690009
330690022,2270,NEZ PERCE,NEZ PERCE,18,Nez Perce - 18,18,18,,,363,440690010
330690017,22167,NEZ PERCE,NEZ PERCE,13,Nez Perce - 13,13,13,,,378,440690010
330690007,22164,NEZ PERCE,NEZ PERCE,1,Nez Perce - 01,1,1,,,414,440690006
330690024,22651,NEZ PERCE,NEZ PERCE,20,Nez Perce - 20,20,20,,,480,440690010
330710003,22907,ONEIDA,ONEIDA,6,Oneida - 006,6,6,,,37,440710003
330710006,22560,ONEIDA,ONEIDA,3,Oneida - 003,3,3,,,333,440710006
330710007,22510,ONEIDA,ONEIDA,4,Oneida - 004,4,4,,,228,440710007
330710005,22392,ONEIDA,ONEIDA,2,Oneida - 002,2,2,,,318,440710005
330710002,22908,ONEIDA,ONEIDA,5,Oneida - 005,5,5,,,60,440710002
330710004,22571,ONEIDA,ONEIDA,1,Oneida - 001,1,1,,,374,440710004
330730003,22522,OWYHEE,OWYHEE,1,N Homedale,1,1,,,433,440730003
330730012,22725,OWYHEE,OWYHEE,12,Three Creek,12,12,,,21,440730011
330730001,22801,OWYHEE,OWYHEE,10,Bruneau,10,10,,,193,440730001
330730011,22903,OWYHEE,OWYHEE,11,Riddle,11,11,,,30,440730010
330730007,22737,OWYHEE,OWYHEE,6,Wilson,6,6,,,248,440730007
330730002,22755,OWYHEE,OWYHEE,9,Grand View,9,9,,,277,440730002
330730010,22828,OWYHEE,OWYHEE,7,Murphy,7,7,,,130,440730009
330730009,22853,OWYHEE,OWYHEE,5,Pleasant Valley,5,5,,,37,440730009
330730006,22705,OWYHEE,OWYHEE,4,S Marsing,4,4,,,364,440730006
330730005,22686,OWYHEE,OWYHEE,3,N Marsing,3,3,,,362,440730005
330730004,2224,OWYHEE,OWYHEE,2,S Homedale,2,2,,,506,440730004
330730013,22790,OWYHEE,OWYHEE,8,Oreana,8,8,,,68,440730012
330750001,22507,PAYETTE,PAYETTE,5,Payette - 005,5,5,,,832,440750001
330750010,22661,PAYETTE,PAYETTE,4,Payette - 004,4,4,,,306,440750010
330750004,22654,PAYETTE,PAYETTE,10,Payette - 010,10,10,,,121,440750004
330750005,22653,PAYETTE,PAYETTE,8,Payette - 008,8,8,,,832,440750005
330750008,22241,PAYETTE,PAYETTE,2,Payette - 002,2,2,,,1003,440750008
330750003,22655,PAYETTE,PAYETTE,7,Payette - 007,7,7,,,149,440750003
330750002,22448,PAYETTE,PAYETTE,6,Payette - 006,6,6,,,682,440750002
330750006,22652,PAYETTE,PAYETTE,9,Payette - 009,9,9,,,580,440750006
330750007,22547,PAYETTE,PAYETTE,1,Payette - 001,1,1,,,527,440750007
330750009,2238,PAYETTE,PAYETTE,3,Payette - 003,3,3,,,505,440750009
330770003,22414,POWER,POWER,3,Power - 003,3,3,,,536,440770003
330770002,22321,POWER,POWER,1,Power - 001,1,1,,,367,440770002
330770006,22425,POWER,POWER,4,Power - 004,4,4,,,156,440770006
330770004,22477,POWER,POWER,5,Power - 005,5,5,,,62,440770004
330770005,22422,POWER,POWER,6,Power - 006,6,6,,,188,440770005
330770001,22149,POWER,POWER,2,Power - 002,2,2,,,478,440770001
330790003,22878,SHOSHONE,SHOSHONE,2,Shoshone - 02,2,2,,,269,440790003
330790004,22868,SHOSHONE,SHOSHONE,1,Shoshone - 01,1,1,,,98,440790004
330790008,22834,SHOSHONE,SHOSHONE,8,Shoshone - 08,8,8,,,223,440790008
330790009,22887,SHOSHONE,SHOSHONE,7,Shoshone - 07,7,7,,,55,440790009
330790002,22871,SHOSHONE,SHOSHONE,10,Shoshone - 10,10,10,,,432,440790002
330790005,22837,SHOSHONE,SHOSHONE,5,Shoshone - 05,5,5,,,571,440790005
330790011,22916,SHOSHONE,SHOSHONE,12,Shoshone - 12,12,12,,,24,440790009
330790006,22860,SHOSHONE,SHOSHONE,9,Shoshone - 09,9,9,,,667,440790006
330790012,22910,SHOSHONE,SHOSHONE,13,Shoshone - 13,13,13,,,25,440790009
330790007,22852,SHOSHONE,SHOSHONE,4,Shoshone - 04,4,4,,,187,440790007
330790001,22642,SHOSHONE,SHOSHONE,6,Shoshone - 06,6,6,,,852,440790001
330790010,22590,SHOSHONE,SHOSHONE,11,Shoshone - 11,11,11,,,55,440790009
330790013,22851,SHOSHONE,SHOSHONE,3,Shoshone - 03,3,3,,,448,440790010
330810006,22487,TETON,TETON,6,Teton - 006,6,6,,,455,440810004
330810004,22479,TETON,TETON,5,Teton - 005,5,5,,,404,440810002
330810007,22135,TETON,TETON,7,Teton - 007,7,7,,,520,440810004
330810002,22435,TETON,TETON,4,Teton - 004,4,4,,,466,440810001
330810001,22767,TETON,TETON,3,Teton - 003,3,3,,,272,440810001
330810005,22536,TETON,TETON,1,Teton - 001,1,1,,,526,440810003
330810003,22519,TETON,TETON,2,Teton - 002,2,2,,,434,440810002
330830074,22348,TWIN FALLS,TWIN FALLS,TF001,Twin Falls 01,TF001,TF001,,,617,440830019
330830029,22239,TWIN FALLS,TWIN FALLS,KI002,Kimberly 2,KI002,KI002,,,410,440830008
330830001,22712,TWIN FALLS,TWIN FALLS,DE001,Deep Creek,DE001,DE001,,,249,440830001
330830020,2289,TWIN FALLS,TWIN FALLS,MA001,Maroa,MA001,MA001,,,181,440830005
330830058,22232,TWIN FALLS,TWIN FALLS,TF010,Twin Falls 10,TF010,TF010,,,403,440830015
330830034,22352,TWIN FALLS,TWIN FALLS,KI003,Kimberly 3,KI003,KI003,,,433,440830009
330830083,22261,TWIN FALLS,TWIN FALLS,TF007,Twin Falls 07,TF007,TF007,,,538,440830022
330830071,22346,TWIN FALLS,TWIN FALLS,TF008,Twin Falls 08,TF008,TF008,,,425,440830018
330830072,22128,TWIN FALLS,TWIN FALLS,TF012,Twin Falls 12,TF012,TF012,,,490,440830018
330830048,22710,TWIN FALLS,TWIN FALLS,TF026,Twin Falls 26,TF026,TF026,,,475,440830013
330830030,22213,TWIN FALLS,TWIN FALLS,KI004,Kimberly 4,KI004,KI004,,,419,440830008
330830015,22714,TWIN FALLS,TWIN FALLS,CA001,Castleford,CA001,CA001,,,337,440830004
330830044,22492,TWIN FALLS,TWIN FALLS,TF004,Twin Falls 04,TF004,TF004,,,542,440830012
330830080,22309,TWIN FALLS,TWIN FALLS,TF021,Twin Falls 21,TF021,TF021,,,449,440830021
330830068,22361,TWIN FALLS,TWIN FALLS,TF016,Twin Falls 16,TF016,TF016,,,440,440830017
330830027,22453,TWIN FALLS,TWIN FALLS,HO001,Hollister,HO001,HO001,,,315,440830007
330830043,22124,TWIN FALLS,TWIN FALLS,TF003,Twin Falls 03,TF003,TF003,,,540,440830012
330830033,22350,TWIN FALLS,TWIN FALLS,KI001,Kimberly 1,KI001,KI001,,,405,440830009
330830078,22245,TWIN FALLS,TWIN FALLS,TF019,Twin Falls 19,TF019,TF019,,,376,440830021
330830017,22330,TWIN FALLS,TWIN FALLS,FI001,Filer 1,FI001,FI001,,,503,440830005
330830003,22107,TWIN FALLS,TWIN FALLS,BU001,Buhl 1,BU001,BU001,,,366,440830002
330830025,22340,TWIN FALLS,TWIN FALLS,HA001,Hansen,HA001,HA001,,,487,440830006
330830045,22439,TWIN FALLS,TWIN FALLS,TF013,Twin Falls 13,TF013,TF013,,,499,440830013
330830076,22347,TWIN FALLS,TWIN FALLS,TF002,Twin Falls 02,TF002,TF002,,,554,440830020
330830007,22530,TWIN FALLS,TWIN FALLS,BU003,Buhl 3,BU003,BU003,,,363,440830003
330830039,2263,TWIN FALLS,TWIN FALLS,TF022,Twin Falls 22,TF022,TF022,,,443,440830011
330830037,22657,TWIN FALLS,TWIN FALLS,MU001,Murtaugh,MU001,MU001,,,205,440830010
330830059,22402,TWIN FALLS,TWIN FALLS,TF011,Twin Falls 11,TF011,TF011,,,463,440830015
330830046,22464,TWIN FALLS,TWIN FALLS,TF014,Twin Falls 14,TF014,TF014,,,527,440830013
330830047,22420,TWIN FALLS,TWIN FALLS,TF025,Twin Falls 25,TF025,TF025,,,398,440830013
330830084,22131,TWIN FALLS,TWIN FALLS,TF009,Twin Falls 09,TF009,TF009,,,634,440830022
330830057,22130,TWIN FALLS,TWIN FALLS,TF018,Twin Falls 18,TF018,TF018,,,463,440830014
330830063,22335,TWIN FALLS,TWIN FALLS,TF005,Twin Falls 05,TF005,TF005,,,453,440830016
330830019,22499,TWIN FALLS,TWIN FALLS,FI003,Filer 3,FI003,FI003,,,441,440830005
330830004,22548,TWIN FALLS,TWIN FALLS,BU002,Buhl 2,BU002,BU002,,,453,440830002
330830040,22481,TWIN FALLS,TWIN FALLS,TF023,Twin Falls 23,TF023,TF023,,,417,440830011
330830064,22389,TWIN FALLS,TWIN FALLS,TF006,Twin Falls 06,TF006,TF006,,,407,440830016
330830079,22378,TWIN FALLS,TWIN FALLS,TF020,Twin Falls 20,TF020,TF020,,,501,440830021
330830009,22360,TWIN FALLS,TWIN FALLS,BU005,Buhl 5,BU005,BU005,,,393,440830003
330830008,22731,TWIN FALLS,TWIN FALLS,BU004,Buhl 4,BU004,BU004,,,384,440830003
330830056,22222,TWIN FALLS,TWIN FALLS,TF017,Twin Falls 17,TF017,TF017,,,505,440830014
330830067,22465,TWIN FALLS,TWIN FALLS,TF015,Twin Falls 15,TF015,TF015,,,343,440830017
330830018,22430,TWIN FALLS,TWIN FALLS,FI002,Filer 2,FI002,FI002,,,397,440830005
330830041,22244,TWIN FALLS,TWIN FALLS,TF024,Twin Falls 24,TF024,TF024,,,371,440830011
330850006,22266,VALLEY,VALLEY,4,McCall,4,4,,,1047,440850003
330850002,22703,VALLEY,VALLEY,2,Cascade,2,2,,,338,440850001
330850003,22421,VALLEY,VALLEY,7,West Mountain,7,7,,,352,440850001
330850005,2285,VALLEY,VALLEY,6,Roseberry,6,6,,,991,440850002
330850001,22282,VALLEY,VALLEY,1,Alpha,1,1,,,214,440850001
330850004,22739,VALLEY,VALLEY,3,Donnelly,3,3,,,50,440850002
330850008,22827,VALLEY,VALLEY,8,Yellow Pine,8,8,,,39,440850004
330850007,22682,VALLEY,VALLEY,5,Payette,5,5,,,501,440850003
330870003,22742,WASHINGTON,WASHINGTON,3,South Weiser,3,3,,,213,440870003
330870008,22805,WASHINGTON,WASHINGTON,9,Pioneer,9,9,,,340,440870005
330870006,22598,WASHINGTON,WASHINGTON,4,Weiser,4,4,,,316,440870005
330870002,22608,WASHINGTON,WASHINGTON,7,Midvale,7,7,,,255,440870002
330870005,22763,WASHINGTON,WASHINGTON,10,Sunnyside,10,10,,,247,440870004
330870001,22553,WASHINGTON,WASHINGTON,8,Cambridge,8,8,,,312,440870001
330870010,22214,WASHINGTON,WASHINGTON,2,West Weiser,2,2,,,262,440870006
330870004,22728,WASHINGTON,WASHINGTON,6,East Weiser,6,6,,,180,440870003
330870011,2278,WASHINGTON,WASHINGTON,11,Mineral,11,11,,,208,440870006
330870007,22186,WASHINGTON,WASHINGTON,5,Middle Weiser,5,5,,,239,440870005
330870009,22802,WASHINGTON,WASHINGTON,1,Eaton Hale,1,1,,,298,440870006
